889,-6823,-5162,1091.9244,4616.9665,-6759.5876,fIKS,OpamdpeySIBlSFNND,Qyu,IxHnfaU
8535,4703,-193,-6003.9949,8770.6838,-9251.373,rcAOpIKrJgmkMV,saLl,xIA,rNvbSBpfvzKTwE
1908,125,1140,4739.8492,-2823.3171,8097.1632,YLgNoRkvfHtDDpT,ReoZMJSHcvEho,OxLyfMhUB,yPsy
-8753,7916,-6595,-9905.6725,3783.593,7158.9187,lvdrlzLD,HIEZ,gLlESUnGx,tXkShIeCbMWSHADAFYkr
8354,-2907,-3056,-8031.9926,-3956.9357,-4936.9621,itZ,TbISjvvKskPKMRdH,ren,pTWYsfQbgakIPy
6939,-4048,654,-2300.416,-7785.135,7066.5954,gpKsjp,MQGgOoVJiaA,yUMUSpLwNcvjGLh,YKciuOmYtrYetDtwH
7049,3090,6317,-4509.5727,-3375.5851,2108.7397,Y,Xa,yQcgcYhVR,mKUARimXXovQVdXFygV
-2755,-1508,7741,2353.3291,5183.1112,-9922.695,NkpEPswqwxoOAKr,iOSlSMbthZGutV,iJwXcVAGIqAunUivV,bJlHjzHKUbgIiOo
-6268,-988,-4326,-1096.4697,-2823.7781,-3121.0659,RQIkRdDpbhYyZKSTXx,SkRbX,RVbLPYivhuZMVPc,LldHdIsgqFnPmHn
9608,2243,-9811,-1979.8795,-9986.719,7902.483,GpjF,rZBqJAuvvlYBuThHuL,SEGOCxpUuggyJsrqKkMV,nztegUMsrzWmxOW
9384,-944,3378,4451.2927,9746.551,4125.0823,FesYWeQortjrcPrKJH,ydKLgQRKofWCvI,ZkPlUazkf,QsqxuaSjNFs
4967,397,4948,5199.2885,8669.2977,6378.7485,pqkrMGT,A,ICWTxAGxdSURX,osrd
-5659,9200,-4710,-5818.5784,6293.5761,-6065.3706,NzZqPeYezyOOYKmrSDZv,cLVqINoHuUW,AjrOv,kHorSVGHLuWUjUo
2518,3368,7071,-692.7363,-5678.527,395.3472,VJrVyCdEmUXyPmmxD,oqkYNtMAWyJhcVmsDHqQ,BOVoilNvXmWXwAwu,ZqvO
7615,5309,9377,8160.9233,-1535.5419,-3151.1316,IJhhuIAnVRTT,mZRJVMRwPwCtKDCj,ASNIeRjxn,TqHIIJJLBeboLZdnxq
9332,9027,4394,2848.1131,1788.0918,-4267.9296,VWByGzUhWsxoa,wsMXuTrQ,Aqux,yXSbfUZQqMfDdtnZvp
-6385,-5010,-1852,664.8026,8422.9803,6209.6133,SWMARNw,llEKqmDcEWbSeUjPqRIK,TgcuCT,wCCDFaGIBXyTFHPaiMva
2348,484,4917,-9900.4358,-2490.8471,-5592.7039,nSJZzjrS,jQWucozliqJ,qSFDdOFduQTdakLKuT,JlJIlFeKSQYpDZhP
-7990,-856,-1122,6185.7776,-6706.8354,3719.4807,gPLXTEi,pV,ppPkRV,AjrqKHo
-6460,-9264,-3275,-9613.9025,7408.672,-2583.8798,mHUSuRB,Ap,vYzAFYrwzFAfew,IXBQmzvMFmFNeICRjNmn
-3117,-6323,7322,2898.5101,8704.966,-4028.6851,AqgqdE,EXRnKMIIhiQa,bHBlmeGkZpgWw,fzCePnofHGeAoxagxLN
-3062,-8537,-2787,173.1889,6290.7736,5359.7069,YRYmL,cLnTWuwOMtjBqMmXDGB,mQiyeysIw,Z
1957,-9581,2266,449.0465,8531.7032,-4586.328,oPDwJVDarPdaRJYZmk,yugxhKjJXQ,xFK,Q
-4500,-1711,480,-6216.9445,-8257.205,-608.0922,ZEqiHmBxCtOMNeiz,QnsUrOABOXTIqcxJHxy,FxHO,pwjQCcmRargRuuTWq
5025,-4949,3419,-1202.8185,-2034.0315,3146.4664,VNJmaHzNQwddQrzCcgtm,xoSvUAdkzPjwoRCpZWba,nWqXjMuboTHjOAq,cjXSQjjMEYdJATuSW
-8678,2117,-3941,3653.8681,3017.8532,9321.5004,bIKjM,yMxkwlCsXKzUj,lEAiWGptelOkvUUMrD,iUiIQfMRLb
5396,-2817,-1525,-4709.0558,-5598.6473,-7474.8668,Y,gT,AcmsPKG,sVSLhGMA
-5260,-173,6135,-2815.6299,-6931.4784,-4818.7778,wA,TpnQjlZnhVeWfNzpMeSm,eAdhwru,Iwxc
3999,-3607,4480,-7798.9844,9603.2562,-5591.0529,nEtrhWhLs,QbxSmbF,AHZPgNGlilZXqCBnWu,LVYOvwkSZTAcs
-8139,6809,-9199,-9684.5506,13.5624,2470.1648,evKJELfpTWpznUVDcx,EVUzJcmzJScoVRMI,izQ,npcpCGxGjIWxDjUmA
5117,-7247,4576,-3692.6587,-1495.4185,5203.5877,uKyiNDRIyoqc,lkvEVNfUecvSptAuw,FAn,YBjokITiZF
-4939,-2488,-9472,-829.3149,5829.2783,1644.7387,pZnWojDy,VSRhD,S,qswPIiHyEeGrtpu
-6127,-7440,-5624,6034.7681,8084.82,-4697.9932,AUw,wODsS,Jxiofidw,ODWuFglyOFlDMgv
8585,-3005,5972,-4428.0146,-7880.7076,-7466.2551,jHGSLcPJ,cthmJMqAYkSJc,EAFpry,TeqdqlHVm
8510,-9280,365,-7268.7965,2651.4873,-1156.2504,EO,ISeuJAvGeQ,vvQTXkADEYFYevkC,AbuCuBJNMJSbxJwevj
7158,6036,3484,-2741.7318,2496.8202,901.453,QIN,zVBY,OasybSdT,jEzJcwUGJBRqjiaxc
-6860,-271,-3763,-5002.6079,291.2968,-8653.3935,ZVEGCiSSVCmdOyXI,LOWYbIubA,HMFk,XV
-3949,-5003,8454,9041.153,2887.8712,7912.5027,emYXSNWJh,eyT,BZH,sKIri
-9297,3813,-7583,-6931.5492,-9180.3195,8980.6909,Bvumt,kx,kNcjQFEvUWsJ,odhLWGtoHZnGOz
6951,7726,-5097,5253.4772,5375.8553,-2806.6052,rh,lDnsKm,dadLAK,W
-2801,8329,-8400,7515.2723,-3252.1903,-6481.0594,GZhJmd,XYtQCBVZdBI,OnqmiKfgx,EtrFWSAal
-5901,-5991,-6921,9109.5777,7424.6593,-8446.7655,GKICOwJ,VbHHnWyqjSQyWE,yJJxNTDfVzFzjGcs,VapBpPHnhSBFbKvwQtt
8348,-8846,6439,-8970.7826,3754.889,6386.1366,IKLckBmgZOqrBkpLwDL,kFNWcHOqiKAWL,zBsEhsOltQCJmMUxuO,oiSjiLCEqfUREo
6224,8628,6323,-9609.0482,5555.8027,756.2934,h,XbcGSvVF,HUIMlZNlKPt,NLafCL
-5767,7309,647,8253.0136,-3759.4624,-9265.1676,VqtMEOiiyIOeBjByYkXi,TDWvwSprHiqyeXds,ySSwqfp,rTHKyFAVmLLXmbRmq
6314,-1966,-5460,-4967.3625,-6166.0915,-4497.3543,TXqZYOLkcgfPe,pvfFM,DWCPCUgGWT,BlcTGRLSgYgdFkjU
-5688,3592,-3513,-7874.8735,3149.8601,-7898.0596,jdXVOnaKmXIcKSRsi,PxmLLLmYALQxaRAq,h,vSRb
9348,2371,-7411,8918.7137,-4397.4305,655.24,fqJNWjKRs,cPzBbBAfwdIe,rsdxlNyLBYuIbY,wdtVDhB
-4606,1641,-5424,3141.3825,-7975.7742,-4925.6673,XgnLNJZDhiLKXtOpdv,tE,mEZFv,NVyRUO
-5738,-9957,2329,5889.0686,4780.47,-3723.6458,xdVsfwURkgiFwZrYd,JkfGafwr,BxmddjpvPGRCXENTp,eUnnMUY
-8245,-7598,3040,4529.7194,-170.8896,9182.6602,J,uIiwwT,rJyRkyWZShXwO,nve
-6671,3256,7047,-9357.6191,-4321.9799,6811.1654,AbYpPgaUnT,s,OLafAAJhFHiHoqudye,GcKlgoldHBrFXKPS
-6024,8783,1114,-7535.9285,-664.837,-4358.3333,snWGdDWgAEwLGDGMd,DynIMihPRZ,NEBy,f
-5370,4876,4069,2678.3866,3870.7196,8595.2838,jjUOs,NUMpuZDAgMCnTHFjEl,spxPIxduYJRIXp,maBKoBn
-1079,-9408,-788,-8980.2516,3145.9689,7210.8654,GJWVaSkrzTaTE,QzVcGkpfOm,KycSjwHdRJbu,JgKTW
-3724,-1972,3835,-1361.1462,5120.1755,-6161.4992,f,JHHmhXMZny,pXuCUhhzQ,ojdHGcMtZlkyDDse
-7210,5733,-1465,9939.7161,-8865.6839,-7204.6782,jepyMhs,fKKapmcdzVVaVQrOGXgY,qDzFYx,TEYyUn
6233,8009,3865,-9809.3375,-613.2297,9749.5758,TqAsn,bwTRbfIhqwAiI,I,MC
6598,4660,-8481,-2333.0388,1186.16,-7149.6747,yepENBtMICVWJ,Rh,nROqlqv,pCvWrQAh
8915,-3386,-5513,-1839.0258,6483.8233,-5090.9277,SgfizmJhEbxfyOzMU,gPXTUmJqiHi,Qh,nCPDYis
5593,2349,8734,-8153.1418,-8997.4998,-3710.8324,P,AXa,ONiyYtnnYdMF,qSz
-1753,8782,9763,-5905.7612,-2202.8961,-242.4537,NPsVCWFLeEIg,pNyWIndLZBRwven,RxwBbXjzdxfALMFLIID,P
2484,6564,4673,-3625.9863,8822.3458,-4723.1937,pCkMOHyQ,d,qFaONLco,QdtSSjJvubqdLR
3514,-3146,2797,6230.2554,3139.8903,4511.618,ItkuvmIbXYgtOXwnnTB,PRu,nrictTqnYCiZFiY,GAODqhlYYmGotqkS
-2264,-8922,-6104,-8471.713,-7839.521,6540.004,xbjlceGx,VJUnUdnAWQIMNwOtw,DlMKwOdiKuJzr,ESEJvOPUS
-7523,-1689,-8856,-119.2513,-6725.4559,6414.3103,WZOZnnbsKrCm,wqJTaUxRDoN,zUMSXSzcC,tDGzODjdfcCxv
4366,9942,2536,-6308.7452,-2607.5892,-5738.2818,LdnoBLiFvW,CjrYQhtKUULYYjlPaJF,mIsWnXYh,rgkVgOQTbxLtGFzWR
5740,-5605,9312,-299.303,3599.7393,-1978.241,HnruRVNiypMXFz,dIVoITpmGfKTqWZe,zPK,k
-9438,7140,-5015,-16.5767,111.3008,-6727.3582,DTz,HsRAlUUZL,CLwUlqhoMxmdzzKyPyJs,LuFbazGkvhmXIq
-9771,-4002,1730,8093.3123,-868.2448,5471.7771,BczMyiYyaEWuU,krXShQPTrLIJxblhYL,QKiekuCGhEnYPm,JsLwvwxil
-5962,7109,3761,-3299.9375,7792.9754,4018.0372,dniQ,CvHWrspmzUjxJzXyrD,XoPpVAHPwRIq,bLnEEJyEwNcqbtz
-1819,1822,-753,-8941.0183,-7431.6319,3970.0255,jdZ,w,zodQWIlicbY,iveEaYatJLCDqlPf
-3295,4384,8940,3586.219,7936.1434,-2189.557,FWXPzsWkeJthBncM,ymOY,MWlVDVzNJxyabGEvR,oxNTAbkDNEscewHvEt
-5455,8059,2068,2817.3998,-1166.9817,1202.5474,hooK,EKZism,qbvlovUq,cpqMeLUFuTIjnyqPewZW
6812,123,-7723,9349.1001,3989.6887,1075.4813,wCPRDSeXNjeVJshwuLvI,XQgPdhRVSQPbtALgfSr,chrpHUikmSvReSnwBM,XgOLPGCj
6904,677,6045,9433.7311,3821.3935,7967.2512,hxVqTHUSouMn,Sa,amgoapvtsfWbYFc,IGS
9507,-7086,9197,342.0548,4874.1903,3804.1033,rQ,gtNUdtOLmChXJvqWKipB,HIICnKLwuXHSGkWuGX,W
-6303,6353,5225,-7050.5283,-1837.3127,6580.3428,UINVhYDcqsZOgJBF,joCQLfUXnyP,ffFekSvN,CMLfrHbEbZCTR
-9714,-1044,-5555,4734.0203,6668.0819,-9645.8281,VwbYkCngTGdHE,PgjKvWHiZxq,ztvmhrcyvaD,cYNbNLHT
1168,-8360,-2584,2177.4637,7595.9599,-7329.3977,ffDHOzYc,AOgRA,qWWaQikZLkgSCaTcmWx,oV
3730,5138,-9556,3028.2563,-3448.0827,-5920.8614,eU,pKCyyAzUbFCp,xAWrVOhJPIzcXfzXIl,yPOuMClOin
5086,4053,2488,88.7296,2931.4808,6891.7243,S,hzkYXZ,BhOQc,Z
-6946,-6650,-3869,1222.057,898.292,-6042.6675,aReP,CmFMOqkeHI,ZMfTdlvaFRsdCc,jgzQala
9885,5922,-4333,-1357.7814,-3185.4446,-464.697,leZwrvU,oNcCKiUSDyd,eV,YlmA
-9175,-9728,1854,-5775.0601,4675.5465,-8320.9292,MebHMZzwcfpOVUiYBj,QqBOQwEZIcuiftj,IhPgyCBzOP,juZwJDTAOCysttm
-2128,-8367,8379,145.574,9030.9282,-2396.1986,JJYmpGMkqXDxiYKw,LhhVlQhkiBdmWK,tbjdPsSkIwBYWQKuSXE,KUFmjRREtFFUXIdJ
372,-6547,-6356,2481.4667,6028.6659,-526.0601,MszkVnCxxIyzaWqTS,RSRBtxBjGoJfMsq,WwaMXB,SWXHJgEWUwkyxcGKF
255,3787,6908,8730.5227,9960.8134,-7472.774,nrELJhjzfErZAua,HTmweSCbAqrV,lV,ayLwCdDNzuwQiFdoPI
6875,6524,1612,-2935.0833,-4605.0455,959.2486,JpNeZnvcu,LWulojcqJAxyam,cdqN,pXlkqBcHwYPW
3668,3249,-6978,8547.079,-863.5949,7290.7239,zixuKFplgPW,SXcvokilIqQe,YTMRFuaLPQNCI,ByXXSDQPQiYqvlg
-2749,5764,-9487,2142.1046,4714.6362,6635.2968,artXVufc,k,JygYG,xnvjWpAbEOlExSKxWWN
2606,493,8665,3191.709,-5292.4682,-4221.9213,K,Of,PhJauhTw,vwt
-9121,2142,-1036,4324.3257,-5601.3629,-2756.0147,RcZHhvHW,wlDWYqAdh,COcsneGIHTUtNxITEbYY,fsMDabgg
-2408,-422,684,4202.8957,8417.4092,3647.5707,N,YDD,jHnVLcHSJznuo,UIVALnuHxDRaWmsO
-187,-3560,6619,-20.1195,1796.222,4117.3404,qzzrQTHf,kEZPlopNhDrPGrAl,RfEMNDKykBfng,nygIHqjEWatVmrnPufU
4651,4596,5917,-4925.7894,-8983.4077,3193.3732,CBrgksoENAbcAxPsjy,ZqBFAmXJD,wkCFiUZNtwZOsG,rXUiQIJKClHEsrhngMWA
1258,5084,-3834,-6484.5196,-5060.2267,-9532.3921,SiOnwfkipMDvu,jxENjpsrXA,wsasYKfjbUYQtLZu,ULqwsHZwgthgFOR
-5587,-9088,4776,8644.2206,-6481.3476,-1957.1271,RLP,isGzXhnRl,PiGHU,ffidcYiGLvBNiXKuIoQ
-3815,-7036,-1675,8941.5284,-9986.4594,-2521.5387,DePiObtAlkKKuZra,CJoAzpcqGrIWpqzerayq,ijQwDxzVJFyh,QBq
-6080,8076,7759,-6849.3123,1416.27,-8810.1683,XQgwJWmtbQGiKCFWdWsB,wdKBsmJlxJsTsSFUD,t,eoP
6844,4029,-8507,-7243.607,2891.2112,-5220.135,k,DIe,hpc,ucxxDgvEr
-3207,-2240,8159,-7697.1655,8545.891,-2410.52,UZIpiWBuGXiHXwsyF,kWeYC,bSHap,vaXfeCGAoWSRdhkJTEB
3427,4753,4763,-217.0001,-8319.11,3519.8219,bzYhlPfmMtwCJGERPXZ,dXmyjOPdm,ZyNhiKvVmcGcXN,fyVLQhrM
3530,-6695,4384,-534.9289,2581.1791,-7011.28,YkKlGbxzVGblKGzRK,VtrgsiZvsdMruW,FoijiKEDjYphhGwb,lsMsHhrAow
-3328,4764,7670,-7802.0915,9395.2105,809.5523,cSokclLOPApxYGZgjp,VhoOkXlOTcKfFHyE,eEiPQgBhpJmOK,hEoeHBGnRqAJlKQnYq
-656,3110,-7501,-1161.8899,-3003.0065,-7170.2251,BuN,xMLfqGxl,Wiy,SfrZKjTE
3925,1017,-3347,5514.7408,-2822.689,-9845.6904,zuowACEvBuhMjdiMD,GXbklxHua,QCEMNBjogXIgrpMOeNbA,zhpwsppPTFzWWYEPFBfH
1256,7144,5583,-4529.1382,2938.4285,2317.2033,dNCSOip,eCofMxrTc,LFMlFeOJMkTPpGRmpszl,jZvrjrePhsFOYM
-8416,-7325,-7086,5735.3962,-7068.3624,3367.4683,rVWKRnpSrLfFCLkpEQzq,HLGdmwsxNNjhaFkAM,SRdEtwD,nxdycWtpQrvJRExQYi
7135,-3735,-57,404.4351,432.0667,4991.145,v,CLVIxB,PBJEga,nIlNUgYDdtwIWtq
5181,-7658,4095,-4238.8642,-4406.1774,-8637.7241,JGloAgVbDjl,mPl,GRzlSGbAIRUOw,ICu
-3052,246,7251,2454.3116,7167.9894,-4627.5121,LNgTjKLyupbDlY,qCtzyp,gSuPEaI,fDTenbBeX
1118,-7855,5276,3510.0102,-7304.1297,2890.8352,QeepXghVjUdpvO,o,wGaDYSKHMt,bsMcOrez
7660,-3567,8461,5238.3241,1026.7342,7009.8329,vzpHGQWUdGDOlH,mzStxU,sGenbsKVXPUNUMs,yS
-1773,6743,8957,6075.8289,2486.3048,207.765,PjClSzBrpt,y,qMybDOL,YMUdNefSUeXPDDoB
-5178,-4870,3793,-5947.3981,4877.6438,7053.3861,pPLlVXxeGxH,OPx,YndNr,DRHKVMPnOXlmbYxEm
-2064,4025,-7836,-6210.2672,4524.5922,-9863.9615,YzOVwjtfjHiyq,ax,fWYVnzixINHMv,KnJ
2093,1857,8809,-6790.9886,3818.2556,-7545.3963,GmSrHlRMCBxk,jdIWxzZEiw,qNXPlPohnnASDH,vfyEESXPLCnYDhwcM
-2185,-110,7300,292.7399,-2496.6415,8312.0376,cO,VOOJFKAUeNYOF,nGNvtLnh,BU
-8190,-9972,1754,-6690.8888,9739.7909,-1708.8992,qzFMfcgppIUKN,MG,uReYWJuLlmNnlbFhl,xTojVlsqfesVI
7321,-8856,7018,3838.6776,-4413.0312,-9326.1977,ang,zYdfvqySRgkHJLNR,FwvqvnC,NbvSwRyKqK
-287,8195,-6827,-6867.2353,3287.1891,6706.8579,llsPLl,tszqpbvXIopZsyxIEJ,unpaWJWwrW,ooRZoLO
-8916,-1897,-6607,-9336.6256,9249.3973,2786.5148,NvVlNNQh,CKQJfThskXNlgoM,lJUgAKn,sglUSO
-575,1345,8968,-1240.3102,613.2253,-7075.9511,ekktiHJZMlyjEVJAajD,MZxdkNzzyFPkMdVrR,BErPioATi,S
3587,-8586,4816,-4388.501,-4014.2033,3844.1168,mFYdIIBSR,PCLg,MIciFYITT,awLSAQPLIF
-9515,-2063,-2621,9632.7806,2888.1676,-6911.9881,VoZgtrLFGbRSKtI,glcOMnqqOkZqA,oIe,uQsNdtVtgo
1114,-8961,7712,-1615.6886,-5697.0803,5173.7227,eEwTedzkgNmmkqqDfojf,cQhKEtNAlatCNZIHdCRg,trvqySUl,KWSCFe
-6928,-1672,-2440,7478.4339,-2034.4695,6586.6796,zCuKY,AXGXEiPbjxJ,NiwIN,cVIOlgoIZFQrgFDH
951,-2967,-7963,3408.0797,-4789.9391,3252.5975,CG,DFxYMBHGPbawLnIbhL,xjM,iiDYcHWqYCph
-7763,8353,-799,-5170.5017,5296.2391,-4850.5321,AEIDXTmEf,ySdAcsNbxcZqVeZaRvt,DKl,JjZQ
9933,-2254,-1346,845.9245,-9113.6341,-1979.9256,qSlylT,AS,GfbCyy,bRfawmDMb
-1272,1077,-9917,8015.4922,-541.4879,-5215.2218,mbCKPynU,lxv,jycu,Zwjyq
7734,3513,-3733,-2807.2549,-2844.9964,9849.4786,OwSSHgHkhMpTGiKpmIc,etiiVGdRoS,GuyqCREZfgatAE,YIOlcCasNXTJJNx
-7083,-9427,842,8291.6744,-1885.798,1831.1991,Dm,xD,OPpByq,iPQaKpeHId
5931,-185,-2002,2683.8971,-9287.2784,-9663.8011,ThUeciqBIxAmvCjeBN,oRCu,GgaiqovjaVdzEacaI,EjS
-1368,1576,7546,-6516.7953,-5233.0486,6518.2766,uYvpBBJVdoGStgjxwjBE,MoNOAcJMBtAuOuRjSO,ufKVlnbwfoAQuxMSZT,kGsDribccTwesEVEyeH
8086,9752,900,-8320.2923,2808.4056,-9669.2328,WrtCNRxPMXZmOiyvWf,E,aausXcjIThbpKHW,mPMFvFY
-7478,625,8157,-1770.5243,6290.3604,-1045.973,mntQdPXGpqHAdYQGDKo,LeUAbDIYSOCHLgGOA,v,gWg
-1078,1546,-1252,-6190.8363,-4284.9189,-9101.2057,NzirSFHzYRZZGuZsPGb,xZsjmWvmLehKGbgb,ePUWusCyViUHa,lhcsQF
8703,241,-167,-6956.0992,1604.2888,-3681.3833,RxYpBVSaGSJq,suIVlV,cNKLypJWh,tnvjfqijyxtku
6503,-9140,-6162,8131.3929,-6800.366,-9953.0176,YYOnIReaLS,HMfcRpHWzFAp,uIgKycrvNfhnsQQ,RywS
8594,7105,-9952,-2073.3096,9786.8793,69.747,nulqtFjynZiYVXUrI,KzQGSevSixOzIFNVDsr,NV,WulDmyaSWUVTUObkxH
-2313,-7243,7687,-1638.571,-7693.3422,8.8974,LKSmCLlrTHMz,dRyhVmPgExISyecnm,SU,goKfrBUoQmAsj
-9248,8463,-9621,-4906.7703,946.3244,-1854.0792,kozOiqhZHx,NfRMIkDQtoDLFFanqrtX,FwQrtEFWDLORQFVMVKkc,lKryhcwFDFLMKHjWj
8464,4001,-732,5233.4374,-9488.4362,-9495.6491,VHw,wDXrOhhQC,LzDZYAJUOBXSAm,NozcbQlwPOu
5555,3724,-7826,-7091.3869,-236.6422,-2836.9913,MfWwRXTMOnjzscRiDD,fchoDnWPYZCB,oVRXSq,n
2258,784,6635,4275.569,-7781.3869,-2178.2357,HjZdhzjRMZObreNVSii,hpSlXOjg,zoHZAJjYUHvIsYGKcZg,TVzDwutzWTnUuic
-7362,-9692,7437,-3364.513,6226.0727,7400.731,iVVXhdGStkPaiyntj,WzgUXYlSDDigOdK,mJOZd,hrCjorGvRIoHIEN
-3933,-1133,-9605,9270.1785,-3176.4095,8504.912,XcMWrHTjrlOMxi,vcVrydm,cj,AQpGJRBHo
5715,-4969,-1730,-8927.984,62.6321,-8959.8818,DVqYKUDNBMuNM,y,Yg,R
-6430,8794,-9719,-3368.1325,-7520.3299,-3310.9914,irihUTTOLjcezxauv,CzMofKZx,Vv,VspoAuSlLwerGoZGkuBE
909,-8717,-8257,4359.2399,2959.4289,-5258.5975,UbvEnyFQZtuywQj,QLnOiSvNp,TaSD,mHvkIYytiOgaaMtwhbv
-1784,-6266,-7406,-3505.9806,6047.1701,816.0001,cNcTWRbqCqr,PMxJHdXALJxsdwAe,VcjJGgvRHoTeFPttDsId,BvHMgJ
7023,-702,-7228,-4509.8592,6401.747,7325.9975,YJqFPwUe,hYkKmQJsxBFCyOjMnU,MPqOsaJX,Vf
3595,7560,2796,-1499.2433,8486.199,3803.797,UffbuubJCOv,nEfArrrYRoJIzPfXYuj,PRJGsNiaUmXKxytEwF,hUw
-6488,4954,-1409,9955.8358,4886.1517,-6420.8768,dLA,rA,rudhyTaxawLKS,rpUGAuYlhHIXb
9629,-6927,9934,8647.0729,5760.6126,9244.4031,Vrvb,RuwsI,Mk,GruHDUsOcyLwmKNfbHcu
9574,-1010,-8809,7979.1426,-9246.3799,-5787.5223,VWqKnRAh,vxkSTW,nyi,AWSSeaqdBpoh
8083,4186,-210,-3615.8025,-5791.876,7182.5073,DnqN,jspTxePlKqXtztxNe,BaHiaHzQZtMqokuHpYkn,whcVdqTTIKmkEnRyyL
2460,1531,-2104,-159.3295,-4085.0214,-1012.6378,dbRjRKxxD,XlTKhWjrCraJhRA,hIyuEQX,iTdrfChTiPons
6560,1233,4325,-4091.227,-5196.8422,-7546.7966,VopxJZIDHmXXAS,mBMnAsAGCxgFS,jr,GtCnJZFEbaJ
9117,5213,-1615,-9237.9628,-6088.0761,1135.3074,KefrfYAMpMPggNEt,IbKmunBmnuT,PhQyxpxAPXNdq,BesyZIkpuxOdajkpNcoX
4889,-7741,-3409,-7953.2092,1853.4273,-9100.5486,zjvOMFHbdlrII,fjrTSSQ,UTqsdXLGczZ,yTQUWZWuizKWIeQDR
-732,-3615,1641,-5519.8959,-2405.7506,-7682.5758,My,JJlZlJ,nWHcwGHue,gedqMhpP
1161,-3072,-5204,-3408.5826,9635.2855,2520.561,iWeLI,ByBYesV,oSwWQIdxJop,XnTftsmuyZhOyl
-5624,-7468,234,-6293.6842,3696.1302,-1214.8437,fFsZMPlATiQlIf,TOhjoHBqIwaHjpKOIHO,AA,QRJQgevsAoFPwfgHy
8912,4941,-4120,-6256.5467,-9050.2144,125.9607,GUPgBLAzPxVwtbbB,plhzgspoimFSf,QRUHTrtEWFaY,tv
169,8925,-3261,2200.7231,7832.9804,-5104.902,AUSUNuC,TtLZQ,KnHGfYAOvdgSBMLHti,lBYXCaYN
6573,-1530,5067,1203.9248,-6621.582,2257.5577,HtHAcTsxjWUDnu,cfpkFadTl,FHeLCZhfg,FClcFZq
2586,7293,9435,-9645.8962,2515.6924,5953.8733,HHHajXjmfn,KkwjCtZSOVpYI,PrEil,CIPqaQiFceboNTGIn
-951,-2030,1358,378.1695,-6708.7456,7825.0433,ZepOtT,rLDfCbdalByqNTsyyEed,qw,uDHHkAqCRdLdjn
-5062,5625,-2607,4009.9504,4139.1786,2480.4156,pyoPxs,cUxNpIVvVxNDswC,ExLsUJes,gIn
-7096,5214,7268,-3734.0901,6156.0765,6176.6881,JdmzWrDRyKNWOKIzk,ykuOG,xuZzbuyJCjGiRG,ebeccObCwRkKccvBt
-9109,-486,8110,-3557.708,-4814.7039,-4076.6213,aaORFKf,QEUlQOmjZAUI,KhCswlyPFyZ,idvMhmdBr
-8764,3849,-5111,4553.8599,-2871.3132,5886.7892,Q,eiSjsPMwLxnNAqFZp,AbEmpwp,LeTDlqJrOayLZrny
-2043,2136,-6757,2226.7185,3898.7571,7852.8345,LvHWCVsTYANNNFd,iRmu,uZCdJhHYvqQaV,GROuOUeYeSuFRGBo
4024,-3471,5426,870.3212,-7070.0656,5388.0289,OzladlFSIOlqsqVaFo,ZdnCghypBjfuBGQg,z,orWcHwdpflzSQvz
-1135,-784,8318,-8886.0398,-7848.2194,-8851.2192,IYvgdGYCABVRUxPbaPf,dp,ZtPOwzhKJUjF,yYLrfZZmlJyYvEikf
3774,4573,-8246,9408.4893,2720.1044,5162.4001,cJCIidhtgppuNv,cnoOSBw,tlmpvRuNuyzZqwlGwyW,ulCOPg
-6899,9498,-2450,7876.7154,6119.1782,-4585.5701,ZGTvRbxUgxiFYcq,EQlJwMmkzXo,BnDlRUeiYCfUYBJyS,cYGQLmexRZCqQiu
-8527,1779,-4798,-7344.2671,-9150.3061,7910.4952,eNKvRqTbJWmx,c,exUMpxTHJovqf,s
-2242,5595,3640,1444.3942,7345.3215,-1416.2872,bhkxYVZfPGSijLq,lMvEhsNrlwBkj,TiqWmNMfq,DBWHDutdnU
-5464,-2030,-723,5623.8878,2978.4147,7199.5188,qWZVHQQSVqKAfFVwD,POoUEIGiJoaPIHXNgOUA,zNGbKUuQSxX,jNAi
-7711,1317,6126,-8925.544,2131.8609,-7270.4611,Vl,UbeBmCGI,rvBjvkzya,CIJMOrz
5615,1919,1648,-1966.0939,-409.3686,-2936.4301,aUYdx,kkMbb,ON,UdsfVUiWCQ
-6596,-5483,-6413,7427.9689,-2391.2906,9096.529,AHijbYTLtzPHs,BLKQLUAUXkYaJgQXeXXS,ScHhRfuFuWSGDRYWNzl,QzcNSQMFcwFKLpwYDG
-9049,3013,3682,3059.7711,-6397.4658,-5117.6266,VjNhDGCNMKNq,eOKwJjvyrlYefE,sblGee,tqcyGcbp
8403,-4558,-2767,2198.3998,-5314.2018,3781.0315,WYIKFIDCuJcokZ,gkdMbVET,Su,MSiNOPo
-7745,-2483,-3775,1288.7913,-7913.8442,-683.403,PfCKNPLB,hwOLOJvDqiBlhQ,dMdIFKILFeUeyeAkaoN,cODoJglgqQZxbBLlpHS
-4877,4488,4757,-5075.3679,-274.8897,8209.0448,WGlUacScSCbjFqRkmZLr,zwAVhLJ,theJwMNh,AUvDuSZNVSO
552,-2881,3744,9410.1595,2574.1378,2481.221,CYTgoW,qJSqtxfFnOvjSXqQr,udfdjJuiVG,QpoEP
-6126,6962,610,3206.5305,2734.7506,-6818.6798,NmVZaQHcDFNnYpwKkT,FRLimGHuIWOk,GhGMtlmez,haLqhBCTJTCtoq
